Timestamp;scop_filter_fir;scop_filter_fir1;scop_filter_fir2;scop_filter_fir3;scop_filter_lp;scop_filter_raw
12034087;17710;13685;20611;0;13849;12770
12035078;17510;13280;20975;0;13245;13551
12036087;17251;13186;21074;0;12880;14250
12037078;16943;13105;20911;0;12746;14463
12038087;16611;13213;20506;0;12791;14312
12039078;16256;13335;19889;0;12938;13958
12040087;15880;13442;19098;0;13116;13723
12041078;15413;13546;18175;0;13284;13682
12042093;14383;13654;17174;0;13424;13704
12043093;13756;13773;16148;0;13539;13836
12044079;13723;13879;15155;0;13636;13977
12045087;13594;13945;14254;0;13723;13941
12046078;13573;13943;13505;0;13793;13769
12047087;13526;13874;12934;0;13832;13412
12048078;13542;13769;12539;0;13823;13012
12049087;13551;13644;12327;0;13752;12638
12050078;13538;13504;12292;0;13617;12224
12051087;13504;13339;12472;0;13419;11882
12052090;13459;13146;13162;0;13173;11717
12053093;13399;12911;13652;0;12893;11338
12054079;13306;12621;13762;0;12586;10778
12055087;13184;12304;13928;0;12252;10639
12056078;13043;12024;13980;0;11921;11154
12057087;12897;11813;13989;0;11651;11841
12058078;12756;11675;13890;0;11486;12174
12059087;12628;11606;13734;0;11432;12346
12060078;12516;11591;13539;0;11467;12337
12061087;12410;11612;13315;0;11555;12090
12062091;12299;11643;13071;0;11651;11700
12063093;12178;11656;12820;0;11715;11224
12064078;12045;11648;12580;0;11717;10740
12065087;11898;11618;12367;0;11640;10307
12066077;11746;11534;12193;0;11485;9950
12067087;11591;11362;12058;0;11264;9641
12068078;11439;11110;11951;0;10993;9416
12069087;11293;10819;11860;0;10695;9315
12070078;11154;10517;11776;0;10395;9313
12071087;11023;10229;11696;0;10117;9356
12072091;10898;9978;11618;0;9877;9411
12073093;10775;9775;11538;0;9686;9449
12074078;10656;9618;11455;0;9542;9394
12075087;10546;9504;11362;0;9438;9325
12076078;10434;9425;11253;0;9363;9275
12077087;10303;9373;11122;0;9307;9224
12078078;10152;9337;10966;0;9264;9136
12079087;9995;9307;10788;0;9226;9033
12080078;9838;9274;10592;0;9186;8956
12081087;9687;9231;10384;0;9142;8870
12082090;9550;9175;10171;0;9092;8781
12083093;9431;9110;9963;0;9036;8734
12084078;9330;9040;9762;0;8976;8710
12085087;9247;8973;9571;0;8916;8702
12086078;9182;8916;9402;0;8862;8762
12087087;9131;8871;9269;0;8820;8827
12088078;9091;8838;9175;0;8793;8894
12089087;9062;8822;9108;0;8784;8968
12090078;9038;8823;9063;0;8793;9038
12091087;9018;8841;9031;0;8819;9114
12092180;9001;8873;9005;0;8859;9179
12093005;8987;8918;8978;0;8910;9224
12094087;8976;8968;8950;0;8967;9236
12095078;8971;9021;8920;0;9025;9232
12096087;8970;9071;8890;0;9079;9224
12097078;8975;9116;8862;0;9125;9248
12098087;8986;9156;8839;0;9165;9275
12099078;9001;9189;8823;0;9199;9272
12100087;9020;9213;8820;0;9226;9239
12101078;9041;9227;8830;0;9244;9205
12102087;9065;9236;8853;0;9254;9232
12103096;9091;9241;8887;0;9259;9255
12104087;9117;9241;8931;0;9260;9222
12105078;9140;9235;8981;0;9257;9150
12106087;9160;9226;9034;0;9247;9119
12107078;9176;9216;9087;0;9232;9126
12108087;9188;9204;9136;0;9213;9138
12109078;9196;9189;9180;0;9195;9119
12110087;9198;9171;9217;0;9176;9066
12111078;9196;9152;9246;0;9155;9018
12112087;9188;9130;9267;0;9131;8973
12113083;9178;9107;9278;0;9104;8985
12114093;9166;9084;9280;0;9078;9014
12115087;9153;9063;9274;0;9054;8980
12116078;9139;9045;9262;0;9034;8978
12117087;9126;9034;9245;0;9017;9026
12118078;9114;9025;9223;0;9007;9062
12119087;9101;9019;9199;0;9004;9069
12120078;9091;9018;9174;0;9008;9090
12121087;9081;9022;9148;0;9016;9083
12122078;9074;9031;9123;0;9027;9085
12123093;9067;9043;9100;0;9039;9093
12124091;9059;9051;9079;0;9050;9057
12125087;9053;9056;9062;0;9058;9038
12126079;9047;9057;9048;0;9061;8973
12127087;9039;9049;9039;0;9054;8870
12128078;9028;9028;9036;0;9036;8774
12129087;9014;8996;9038;0;9003;8702
12130077;8998;8958;9043;0;8959;8667
12131087;8981;8912;9049;0;8907;8614
12132078;8960;8857;9056;0;8849;8511
12133093;8936;8797;9064;0;8785;8456
12134091;8909;8735;9069;0;8719;8441
12135087;8879;8675;9069;0;8654;8434
12136078;8849;8618;9062;0;8595;8439
12137087;8816;8568;9047;0;8544;8415
12138078;8780;8525;9025;0;8502;8401
12139087;8742;8491;8996;0;8466;8386
12140078;8703;8460;8960;0;8436;8353
12141087;8664;8434;8915;0;8412;8362
12142078;8624;8411;8865;0;8391;8327
12143093;8583;8391;8811;0;8372;8252
12144132;8543;8371;8755;0;8351;8231
12145006;8503;8347;8699;0;8327;8173
12146087;8463;8318;8645;0;8299;8109
12147078;8425;8286;8593;0;8267;8101
12148087;8390;8253;8546;0;8233;8068
12149078;8357;8218;8503;0;8198;8030
12150087;8327;8184;8463;0;8162;8034
12151078;8296;8150;8429;0;8129;8001
12152087;8266;8113;8398;0;8096;7946
12153083;8237;8076;8371;0;8064;7908
12154087;8209;8044;8346;0;8031;7891
12155091;8180;8012;8322;0;7998;7869
12156087;8149;7981;8298;0;7967;7824
12157078;8116;7949;8275;0;7934;7754
12158087;8081;7910;8250;0;7898;7647
12159078;8042;7864;8225;0;7855;7534
12160087;7999;7811;8200;0;7802;7426
12161078;7952;7746;8175;0;7736;7287
12162087;7900;7671;8149;0;7659;7163
12163083;7843;7588;8121;0;7569;7041
12164087;7783;7493;8092;0;7469;6890
12165078;7717;7389;8061;0;7359;6782
12166091;7646;7275;8027;0;7241;6641
12167087;7569;7152;7991;0;7117;6481
12168078;7485;7023;7950;0;6987;6335
12169087;7394;6888;7903;0;6850;6155
12170078;7297;6752;7848;0;6708;6035
12171087;7193;6614;7785;0;6563;5925
12172078;7084;6474;7713;0;6417;5762
12173093;6969;6335;7630;0;6272;5640
12174078;6851;6196;7536;0;6129;5525
12175087;6729;6061;7432;0;5989;5432
12176091;6603;5928;7316;0;5854;5336
12177087;6476;5800;7191;0;5726;5236
12178079;6350;5682;7058;0;5605;5185
12179080;6226;5572;6917;0;5494;5140
12180087;6105;5474;6771;0;5395;5087
12181079;5987;5383;6623;0;5306;5039
12182087;5875;5300;6472;0;5228;5006
12183083;5767;5228;6322;0;5160;4958
12184087;5666;5169;6173;0;5102;4996
12185078;5574;5123;6028;0;5056;5037
12186091;5489;5086;5888;0;5024;5018
12187087;5412;5060;5756;0;5004;5049
12188079;5345;5046;5631;0;4995;5092
12189087;5287;5041;5514;0;4997;5130
12190078;5240;5045;5407;0;5009;5166
12191087;5200;5055;5312;0;5028;5161
12192078;5167;5070;5228;0;5052;5166
12193093;5143;5090;5157;0;5077;5216
12194078;5128;5118;5098;0;5104;5269
12195087;5124;5153;5049;0;5137;5427
12196090;5129;5195;5011;0;5180;5530
12197087;5139;5240;4986;0;5234;5504
12198078;5158;5289;4970;0;5292;5592
12199087;5184;5346;4964;0;5354;5712
12200078;5214;5403;4967;0;5420;5729
12201087;5249;5462;4980;0;5488;5758
12202078;5289;5525;5002;0;5554;5829
12203093;5333;5591;5031;0;5618;5892
12204078;5382;5658;5066;0;5682;5968
12205087;5434;5727;5106;0;5746;6071
12206093;5488;5791;5152;0;5813;6155
12207087;5547;5856;5201;0;5883;6239
12208078;5609;5931;5253;0;5958;6354
12209087;5675;6010;5308;0;6037;6478
12210078;5746;6094;5365;0;6125;6646
12211087;5822;6191;5422;0;6222;6806
12212078;5905;6300;5480;0;6332;6957
12213093;5994;6418;5539;0;6453;7134
12214078;6090;6550;5599;0;6586;7357
12215087;6196;6698;5659;0;6734;7623
12216078;6307;6861;5723;0;6900;7876
12217090;6428;7042;5788;0;7086;8152
12218087;6563;7243;5857;0;7291;8461
12219078;6710;7462;5931;0;7517;8769
12220087;6869;7702;6012;0;7763;9124
12221078;7044;7959;6101;0;8030;9464
12222087;7234;8232;6200;0;8316;9768
12223083;7437;8521;6312;0;8616;10103
12224087;7652;8818;6441;0;8926;10350
12225078;7892;9150;6579;0;9250;11089
12226087;8171;9549;6720;0;9614;12279
12227092;8511;10061;6853;0;10072;13994
12228087;8924;10721;6973;0;10687;16002
12229078;11163;15368;5926;0;12682;76473
12230087;13244;19908;5186;0;17573;61559
12231078;13964;21525;5643;0;23484;8887
12232087;15000;23536;6163;0;27398;20681
12233083;15889;24926;7077;0;29032;15756
12234087;16876;26162;8206;0;29204;20269
12235078;17747;26793;9672;0;28450;17515
12236087;18495;26785;11427;0;27102;15459
12237091;19212;26361;13341;0;25378;17161
12238087;19822;25433;15384;0;23563;16457
12239078;20235;23908;17524;0;21777;13151
12240087;20528;19132;19605;0;20004;13144
12241078;20737;16000;21503;0;18342;14444
12242087;20840;16196;23142;0;16944;14777
12243083;20804;15606;24470;0;15848;13843
12244087;20641;15276;25421;0;14990;13225
12245078;20405;14759;25926;0;14328;14135
12246087;20078;14474;25984;0;13875;14365
12247091;19635;14289;25623;0;13603;13582
12248087;19082;13989;24879;0;13431;12969
12249079;18444;13749;23799;0;13292;12830
12250087;16255;13686;22456;0;13166;12636
12251078;14710;13600;20932;0;13046;12667
12252087;14702;13422;19319;0;12937;12595
12253083;14353;13213;17709;0;12836;12337
12254087;14158;13078;16177;0;12741;12598
12255078;13862;13004;14791;0;12671;12971
12256087;13667;12898;13618;0;12646;13120
12257091;13547;12823;12703;0;12670;13385
12258087;13414;12867;12062;0;12752;14063
12259079;13336;13008;11695;0;12906;14614
12260087;13373;13204;12608;0;13138;14935
12261077;13407;13409;13242;0;13418;14587
12262087;13437;13668;12879;0;13713;15303
12263083;13501;14000;12784;0;14033;16208
12264087;13589;14312;12664;0;14381;15524
12265078;13688;14561;12699;0;14699;14944
12266087;13768;14762;12736;0;14932;14887
12267093;13859;14946;12783;0;15085;15167
12268087;13987;15108;12909;0;15190;15449
12269078;14134;15209;13066;0;15272;15409
12270087;14273;15242;13211;0;15327;14999
12271078;14399;15215;13406;0;15336;14568
12272087;14508;15174;13663;0;15284;14310
12273083;14597;15053;13953;0;15170;13972
12274087;14679;14874;14229;0;15009;13996
12275078;14704;14661;14511;0;14800;12849
12276087;14649;14349;14825;0;14499;11166
12277127;14553;13976;15116;0;14065;10838
12278006;14435;13574;15336;0;13541;11200
12279087;14304;13206;15462;0;13029;12136
12280078;14165;12899;15501;0;12622;12756
12281087;14012;12652;15459;0;12360;12773
12282078;13855;12450;15349;0;12218;12459
12283093;13664;12267;15176;0;12144;11990
12284078;13439;12110;14945;0;12086;11643
12285087;13227;11954;14675;0;12014;11314
12286078;13019;11845;14383;0;11908;10857
12287091;12795;11778;14079;0;11754;10268
12288087;12543;11647;13778;0;11534;9610
12289078;12267;11415;13494;0;11241;9052
12290087;11982;11070;13229;0;10880;8683
12291078;11704;10663;12975;0;10477;8544
12292087;11439;10262;12716;0;10069;8664
12293084;11191;9911;12470;0;9697;8959
12294087;10963;9631;12236;0;9400;9277
12295078;10748;9419;11982;0;9199;9536
12296087;10573;9272;11713;0;9094;9670
12297078;10448;9191;11443;0;9071;9710
12298093;10331;9174;11181;0;9106;9667
12299087;10201;9207;10929;0;9172;9536
12300078;10046;9267;10686;0;9242;9349
12301087;9880;9333;10446;0;9297;9205
12302078;9723;9384;10214;0;9325;9097
12303093;9585;9406;9995;0;9325;9011
12304078;9471;9394;9793;0;9302;9018
12305087;9378;9355;9616;0;9265;9057
12306078;9304;9300;9447;0;9225;9095
12307087;9252;9242;9280;0;9188;9141
12308078;9223;9193;9147;0;9162;9220
12309091;9216;9158;9061;0;9149;9267
12310087;9226;9142;9030;0;9150;9291
12311079;9244;9144;9041;0;9161;9284
12312087;9260;9153;9078;0;9177;9198
12313083;9265;9161;9126;0;9188;9078
12314087;9255;9161;9177;0;9185;8925
12315078;9229;9141;9229;0;9162;8726
12316087;9188;9095;9277;0;9111;8504
12317078;9135;9022;9315;0;9030;8279
12318087;9073;8921;9338;0;8918;8061
12319091;9003;8791;9344;0;8777;7843
12320087;8929;8640;9332;0;8613;7692
12321079;8852;8472;9307;0;8434;7546
12322087;8768;8291;9274;0;8247;7357
12323083;8675;8101;9238;0;8055;7139
12324087;8572;7906;9199;0;7858;6933
12325078;8458;7714;9155;0;7660;6828
12326087;8334;7529;9099;0;7465;6696
12327077;8200;7351;9030;0;7278;6538
12328087;8057;7182;8941;0;7100;6433
12329078;7908;7027;8829;0;6933;6380
12330090;7753;6881;8693;0;6780;6277
12331087;7596;6743;8535;0;6642;6174
12332078;7439;6616;8358;0;6517;6148
12333093;7285;6501;8166;0;6407;6064
12334078;7134;6398;7964;0;6308;5973
12335087;6991;6307;7759;0;6219;5932
12336078;6855;6221;7556;0;6138;5870
12337087;6727;6142;7359;0;6064;5796
12338078;6608;6069;7172;0;5996;5724
12339087;6495;5998;6998;0;5930;5647
12340078;6388;5922;6840;0;5864;5518
12341091;6285;5846;6698;0;5794;5418
12342087;6185;5768;6572;0;5719;5307
12343083;6088;5681;6460;0;5637;5171
12344087;5995;5591;6361;0;5548;5073
12345078;5906;5498;6272;0;5453;4972
12346087;5817;5401;6189;0;5353;4884
12347078;5727;5297;6113;0;5251;4747
12348087;5636;5187;6042;0;5144;4584
12349078;5544;5074;5972;0;5032;4472
12350087;5449;4957;5902;0;4915;4357
12351141;5351;4840;5832;0;4794;4230
12352004;5252;4722;5760;0;4672;4127
12353093;5150;4606;5682;0;4551;4046
12354078;5047;4494;5596;0;4433;3983
12355087;4946;4388;5503;0;4321;3943
12356078;4843;4287;5403;0;4219;3888
12357087;4741;4190;5298;0;4127;3816
12358078;4639;4100;5187;0;4042;3725
12359087;4537;4015;5072;0;3962;3620
12360078;4436;3934;4956;0;3884;3550
12361087;4339;3859;4838;0;3808;3514
12362092;4246;3790;4719;0;3735;3476
12363093;4155;3724;4603;0;3667;3406
12364078;4068;3658;4489;0;3603;3337
12365087;3984;3595;4378;0;3541;3311
12366078;3905;3536;4272;0;3483;3308
12367087;3830;3481;4170;0;3432;3292
12368078;3760;3431;4073;0;3387;3260
12369087;3696;3388;3983;0;3349;3244
12370078;3637;3352;3897;0;3316;3224
12371087;3583;3325;3816;0;3288;3258
12372092;3539;3308;3738;0;3270;3363
12373093;3501;3303;3664;0;3264;3433
12374079;3472;3312;3593;0;3275;3526
12375087;3451;3339;3525;0;3303;3672
12376078;3441;3383;3461;0;3351;3833
12377087;3440;3443;3402;0;3420;3964
12378078;3450;3519;3348;0;3508;4094
12379087;3473;3612;3300;0;3612;4247
12380078;3507;3719;3261;0;3729;4374
12381087;3553;3839;3233;0;3856;4522
12382090;3610;3971;3216;0;3992;4692
12383083;3677;4106;3213;0;4134;4831
12384087;3754;4245;3226;0;4281;4934
12385079;3841;4383;3257;0;4428;5032
12386087;3935;4518;3305;0;4570;5145
12387078;4038;4655;3369;0;4710;5343
12388087;4147;4788;3450;0;4848;5427
12389078;4261;4915;3547;0;4982;5470
12390087;4383;5046;3655;0;5112;5724
12391077;4517;5190;3769;0;5245;6038
12392091;4660;5349;3890;0;5395;6378
12393093;4813;5526;4014;0;5570;6722
12394078;4978;5726;4139;0;5775;7086
12395087;5153;5953;4265;0;6012;7441
12396078;5339;6206;4392;0;6279;7802
12397087;5536;6484;4522;0;6572;8154
12398078;5743;6778;4656;0;6886;8444
12399087;5963;7093;4795;0;7214;8789
12400078;6195;7431;4942;0;7551;9150
12401087;6440;7775;5098;0;7895;9504
12402092;6696;8119;5269;0;8244;9816
12403093;6961;8458;5458;0;8594;10093
12404078;7236;8791;5667;0;8939;10366
12405087;7520;9114;5898;0;9274;10623
12406078;7814;9432;6151;0;9598;10924
12407087;8115;9743;6426;0;9913;11228
12408078;8420;10047;6720;0;10220;11499
12409087;8730;10345;7033;0;10518;11736
12410078;9045;10636;7360;0;10809;12016
12411087;9362;10924;7696;0;11093;12356
12412091;9676;11210;8039;0;11377;12674
12413093;9992;11505;8383;0;11665;13115
12414079;10331;11860;8709;0;11981;14259
12415087;10711;12320;9003;0;12376;15909
12416078;11140;12905;9265;0;12914;17578
12417087;11605;13583;9508;0;13621;18617
12418078;13690;17820;8693;0;15539;72594
12419087;15596;21889;8153;0;19980;58231
12420078;16385;23571;8594;0;25319;14879
12421087;17503;25732;9051;0;29017;26906
12422104;18351;27046;9955;0;30787;17446
12423093;19208;28038;11105;0;31077;19258
12424078;19969;28459;12551;0;30245;17633
12425087;20629;28282;14247;0;28709;16575
12426078;21166;27493;16139;0;26746;15327
12427087;21603;26236;18129;0;24594;15344
12428078;21933;24657;20127;0;22473;15416
12429087;22114;20115;22065;0;20518;14137
12430078;22171;17020;23830;0;18773;13939
12431087;22149;16766;25303;0;17296;15231
12432091;22021;15874;26431;0;16159;15349
12433093;21771;15570;27174;0;15347;14587
12434078;21397;15134;27503;0;14762;13666
12435087;20915;14817;27393;0;14315;13567
12436078;20318;14545;26866;0;13961;13086
12437087;19616;14295;25968;0;13658;12342
12438078;18873;14041;24738;0;13377;12540
12439087;16767;13806;23245;0;13135;12974
12440078;15297;13703;21564;0;12975;13850
12441087;15144;13679;19789;0;12943;14760
12442078;14735;13721;17998;0;13083;16354
12443096;14685;13946;16274;0;13439;18162
12444087;14633;14330;14725;0;14019;18564
12445079;14668;14840;13439;0;14749;18626
12446087;14783;15437;12459;0;15539;19170
12447078;14967;16098;11817;0;16329;19328
12448087;15161;16763;11519;0;17062;18775
12449078;15351;17322;12483;0;17665;17958
12450087;15567;17741;13284;0;18076;17202
12451078;15774;17986;13375;0;18273;16599
12452087;15929;18061;13821;0;18267;16096
12453098;16069;17948;14184;0;18092;15782
12454091;16221;17682;14660;0;17800;15770
12455087;16383;17376;15156;0;17451;15818
12456079;16526;17057;15660;0;17095;15768
12457087;16653;16706;16148;0;16757;15593
12458077;16770;16369;16615;0;16449;15562
12459087;16859;16114;17033;0;16187;15837
12460078;16922;15967;17352;0;15994;16275
12461087;16937;15891;17590;0;15882;16206
12462078;16882;15808;17782;0;15819;15239
12463107;16732;15672;17904;0;15726;13984
12464093;16495;15470;17935;0;15533;13043
12465087;16222;15189;17870;0;15214;12394
12466078;15926;14835;17732;0;14787;11896
12467087;15600;14427;17520;0;14284;11573
12468078;15262;13990;17239;0;13747;11398
12469087;14934;13528;16919;0;13214;11259
12470078;14618;13037;16577;0;12714;11044
12471087;14310;12519;16233;0;12257;10745
12472078;14001;12018;15893;0;11843;10426
12473093;13690;11587;15572;0;11463;10110
12474078;13371;11233;15273;0;11111;9806
12475093;13038;10929;14963;0;10781;9521
12476087;12692;10652;14635;0;10468;9267
12477078;12339;10388;14297;0;10172;9023
12478087;11985;10127;13939;0;9890;8789
12479078;11629;9862;13551;0;9620;8568
12480087;11265;9595;13132;0;9364;8365
12481078;10895;9334;12690;0;9119;8183
12482087;10535;9087;12238;0;8888;8032
12483083;10212;8859;11785;0;8672;7939
12484087;9932;8652;11344;0;8474;7850
12485092;9681;8462;10928;0;8297;7718
12486087;9450;8289;10544;0;8137;7608
12487078;9236;8135;10191;0;7993;7577
12488087;9034;8000;9870;0;7868;7527
12489078;8837;7877;9585;0;7758;7383
12490087;8645;7759;9341;0;7656;7208
12491078;8462;7650;9135;0;7557;7120
12492087;8293;7553;8950;0;7460;7115
12493084;8137;7464;8767;0;7370;7077
12494087;7994;7377;8580;0;7287;6998
12495092;7861;7292;8395;0;7211;6919
12496087;7737;7208;8221;0;7137;6782
12497078;7617;7118;8061;0;7061;6600
12498087;7503;7021;7917;0;6976;6454
12499078;7392;6914;7794;0;6878;6275
12500087;7282;6801;7688;0;6767;6083
12501078;7172;6683;7596;0;6641;5913
12502087;7061;6553;7513;0;6502;5746
12503083;6950;6413;7435;0;6353;5628
12504087;6835;6263;7358;0;6199;5475
12505219;6716;6107;7281;0;6041;5324
12506001;6595;5949;7200;0;5884;5204
12507087;6470;5790;7115;0;5727;5025
12508079;6340;5634;7022;0;5570;4879
12509087;6206;5479;6921;0;5415;4740
12510078;6069;5328;6811;0;5260;4594
12511087;5931;5178;6693;0;5107;4412
12512078;5789;5026;6566;0;4953;4232
12513093;5642;4877;6430;0;4798;4110
12514079;5492;4726;6288;0;4643;3991
12515087;5342;4582;6138;0;4492;3916
12516088;5192;4440;5982;0;4348;3801
12517091;5043;4299;5822;0;4211;3653
12518087;4894;4159;5663;0;4078;3454
12519079;4743;4011;5505;0;3941;3201
12520087;4593;3864;5347;0;3796;3086
12521078;4448;3724;5185;0;3648;3057
12522087;4306;3589;5026;0;3504;2956
12523083;4164;3455;4870;0;3367;2794
12524087;4020;3316;4721;0;3232;2588
12525078;3877;3175;4574;0;3095;2456
12526087;3736;3035;4429;0;2957;2382
12527141;3598;2900;4285;0;2822;2319
12528005;3466;2778;4138;0;2697;2331
12529087;3339;2672;3989;0;2587;2315
12530078;3214;2576;3842;0;2492;2169
12531087;3092;2481;3696;0;2405;2042
12532078;2975;2389;3551;0;2323;2023
12533093;2867;2309;3406;0;2246;2042
12534078;2765;2246;3263;0;2182;2090
12535087;2672;2201;3122;0;2132;2126
12536078;2581;2163;2986;0;2098;2042
12537103;2493;2120;2861;0;2070;1874
12538091;2409;2074;2743;0;2037;1766
12539087;2333;2027;2634;0;1996;1769
12540078;2268;1984;2532;0;1953;1817
12541087;2210;1953;2437;0;1914;1862
12542078;2154;1930;2351;0;1884;1841
12543093;2101;1900;2275;0;1859;1728
12544078;2050;1861;2210;0;1832;1606
12545087;2005;1815;2156;0;1799;1553
12546078;1966;1773;2107;0;1760;1642
12547087;1933;1745;2063;0;1726;1728
12548078;1904;1735;2021;0;1704;1814
12549098;1881;1742;1978;0;1700;1944
12550091;1863;1757;1934;0;1715;2006
12551087;1853;1778;1892;0;1749;2068
12552078;1851;1806;1855;0;1795;2118
12553093;1853;1846;1819;0;1851;2178
12554078;1861;1902;1786;0;1914;2269
12555087;1872;1970;1755;0;1982;2310
12556078;1888;2046;1730;0;2053;2387
12557087;1916;2129;1709;0;2128;2609
12558078;1962;2226;1692;0;2216;2892
12559087;2023;2340;1683;0;2327;3179
12560093;2099;2477;1679;0;2468;3541
12561087;2191;2643;1680;0;2644;3890
